fit,lwr,upr,horas_redes,distraccion_acad,horas_estudio,asistencia
3.9668758988115846,3.8455678971609992,4.08818390046217,4.040404040404041,Distraccion alta,3.1660056657223787,86.29288637079007
4.178206231754607,4.0756355405166325,4.280776922992581,4.242424242424242,Distraccion baja,3.1660056657223787,86.29288637079007
4.071860045629025,4.007458386307284,4.136261704950766,4.242424242424242,Distraccion media,3.1660056657223787,86.29288637079007
3.9655138595034427,3.845391702713314,4.085636016293571,4.242424242424242,Distraccion alta,3.1660056657223787,86.29288637079007
4.168756300981117,4.064715382122247,4.272797219839986,4.444444444444445,Distraccion baja,3.1660056657223787,86.29288637079007
4.066454060588209,4.00169985497546,4.131208266200959,4.444444444444445,Distraccion media,3.1660056657223787,86.29288637079007
3.964151820195301,3.844756350375634,4.083547290014969,4.444444444444445,Distraccion alta,3.1660056657223787,86.29288637079007
4.159306370207626,4.053206778409367,4.265405962005886,4.646464646464646,Distraccion baja,3.1660056657223787,86.29288637079007
4.061048075547393,3.9955720709559013,4.126524080138884,4.646464646464646,Distraccion media,3.1660056657223787,86.29288637079007
3.9627897808871597,3.843653437779362,4.081926123994958,4.646464646464646,Distraccion alta,3.1660056657223787,86.29288637079007
4.149856439434136,4.0411431539106335,4.258569724957638,4.848484848484849,Distraccion baja,3.1660056657223787,86.29288637079007
4.055642090506577,3.989087046959347,4.122197134053807,4.848484848484849,Distraccion media,3.1660056657223787,86.29288637079007
3.961427741579018,3.8420799194001782,4.080775563757857,4.848484848484849,Distraccion alta,3.1660056657223787,86.29288637079007
4.1404065086606465,4.028563413184575,4.252249604136718,5.05050505050505,Distraccion baja,3.1660056657223787,86.29288637079007
4.050236105465761,3.9822617935717504,4.118210417359773,5.05050505050505,Distraccion media,3.1660056657223787,86.29288637079007
3.9600657022708763,3.840038282725766,4.080093121815986,5.05050505050505,Distraccion alta,3.1660056657223787,86.29288637079007
4.130956577887156,4.015509524876599,4.2464036308977136,5.252525252525253,Distraccion baja,3.1660056657223787,86.29288637079007
4.044830120424946,3.9751170876051285,4.114543153244763,5.252525252525253,Distraccion media,3.1660056657223787,86.29288637079007
3.958703662962735,3.8375364041814253,4.079870921744044,5.252525252525253,Distraccion alta,3.1660056657223787,86.29288637079007
4.121506647113666,4.002024386594488,4.240988907632844,5.454545454545454,Distraccion baja,3.1660056657223787,86.29288637079007
4.03942413538413,3.967676149879369,4.111172120888892,5.454545454545454,Distraccion media,3.1660056657223787,86.29288637079007
3.957341623654593,3.8345871038494597,4.080096143459726,5.454545454545454,Distraccion alta,3.1660056657223787,86.29288637079007
4.1120567163401756,3.988150124120387,4.235963308559964,5.656565656565657,Distraccion baja,3.1660056657223787,86.29288637079007
4.0340181503433135,3.959963396852211,4.108072903834416,5.656565656565657,Distraccion media,3.1660056657223787,86.29288637079007
3.955979584346451,3.831207455893443,4.080751712799459,5.656565656565657,Distraccion alta,3.1660056657223787,86.29288637079007
4.102606785566685,3.9739268683337814,4.231286702799589,5.858585858585858,Distraccion baja,3.1660056657223787,86.29288637079007
4.028612165302498,3.952003378490237,4.105220952114759,5.858585858585858,Distraccion media,3.1660056657223787,86.29288637079007
3.9546175450383094,3.8274179368671675,4.081817153209451,5.858585858585858,Distraccion alta,3.1660056657223787,86.29288637079007
4.093156854793195,3.959391974912822,4.226921734673568,6.0606060606060606,Distraccion baja,3.1660056657223787,86.29288637079007
4.023206180261682,3.9438199564527183,4.102592404070646,6.0606060606060606,Distraccion media,3.1660056657223787,86.29288637079007
3.9532555057301675,3.823241502741323,4.083269508719011,6.0606060606060606,Distraccion alta,3.1660056657223787,86.29288637079007
4.083706924019705,3.9445796097835992,4.2228342382558095,6.262626262626262,Distraccion baja,3.1660056657223787,86.29288637079007
4.0178001952208655,3.9354357280276075,4.100164662414123,6.262626262626262,Distraccion media,3.1660056657223787,86.29288637079007
3.951893466422026,3.818702678446403,4.085084254397649,6.262626262626262,Distraccion alta,3.1660056657223787,86.29288637079007
4.074256993246215,3.9295206103617066,4.218993376130724,6.4646464646464645,Distraccion baja,3.1660056657223787,86.29288637079007
4.01239421018005,3.926871669332659,4.097916751027441,6.4646464646464645,Distraccion media,3.1660056657223787,86.29288637079007
3.9505314271138845,3.8138267256437284,4.087236128584041,6.4646464646464645,Distraccion alta,3.1660056657223787,86.29288637079007
4.064807062472725,3.9142425381609605,4.21537158678449,6.666666666666667,Distraccion baja,3.1660056657223787,86.29288637079007
4.006988225139234,3.918146955778987,4.0958294944994815,6.666666666666667,Distraccion media,3.1660056657223787,86.29288637079007
3.9491693878057426,3.808638931389296,4.0896998442221895,6.666666666666667,Distraccion alta,3.1660056657223787,86.29288637079007
4.055357131699235,3.8987698527818138,4.211944410616657,6.8686868686868685,Distraccion baja,3.1660056657223787,86.29288637079007
4.0015822400984185,3.9092789145804923,4.093885565616344,6.8686868686868685,Distraccion media,3.1660056657223787,86.29288637079007
3.947807348497601,3.8031640377940708,4.092450659201131,6.8686868686868685,Distraccion alta,3.1660056657223787,86.29288637079007
4.045907200925745,3.883124154071674,4.208690247779816,7.070707070707071,Distraccion baja,3.1660056657223787,86.29288637079007
3.9961762550576023,3.9002830682642826,4.092069441850922,7.070707070707071,Distraccion media,3.1660056657223787,86.29288637079007
3.9464453091894596,3.7974258143036077,4.095464804075311,7.070707070707071,Distraccion alta,3.1660056657223787,86.29288637079007
4.036457270152255,3.86732445472537,4.20559008557914,7.2727272727272725,Distraccion baja,3.1660056657223787,86.29288637079007
3.9907702700167866,3.8911732356399003,4.0903673043936735,7.2727272727272725,Distraccion media,3.1660056657223787,86.29288637079007
3.9450832698813176,3.791446761346127,4.098719778416508,7.2727272727272725,Distraccion alta,3.1660056657223787,86.29288637079007
4.027007339378764,3.8513874582372702,4.202627220520259,7.474747474747475,Distraccion baja,3.1660056657223787,86.29288637079007
3.985364284975971,3.8819616648372874,4.088766905114655,7.474747474747475,Distraccion media,3.1660056657223787,86.29288637079007
3.943721230573176,3.7852479267399244,4.1021945344064275,7.474747474747475,Distraccion alta,3.1660056657223787,86.29288637079007
4.017557408605274,3.835327826657452,4.199786990553096,7.6767676767676765,Distraccion baja,3.1660056657223787,86.29288637079007
3.9799582999351544,3.872659180376786,4.087257419493523,7.6767676767676765,Distraccion media,3.1660056657223787,86.29288637079007
3.942359191265034,3.778848813383808,4.105869569146261,7.6767676767676765,Distraccion alta,3.1660056657223787,86.29288637079007
4.008107477831784,3.819158429386439,4.197056526277128,7.878787878787879,Distraccion baja,3.1660056657223787,86.29288637079007
3.9745523148943387,3.8632753322068165,4.085829297581861,7.878787878787879,Distraccion media,3.1660056657223787,86.29288637079007
3.9409971519568923,3.7722673570302403,4.109726946883544,7.878787878787879,Distraccion alta,3.1660056657223787,86.29288637079007
3.998657547058294,3.8028905688246755,4.194424525291913,8.080808080808081,Distraccion baja,3.1660056657223787,86.29288637079007
3.9691463298535226,3.853818539162557,4.084474120544488,8.080808080808081,Distraccion media,3.1660056657223787,86.29288637079007
3.9396351126487508,3.7655199550914276,4.113750270206074,8.080808080808081,Distraccion alta,3.1660056657223787,86.29288637079007
3.989207616284804,3.786534181637239,4.191881050932369,8.282828282828282,Distraccion baja,3.1660056657223787,86.29288637079007
3.963740344812707,3.8442962225342905,4.083184467091123,8.282828282828282,Distraccion media,3.1660056657223787,86.29288637079007
3.9382730733406093,3.75862153045682,4.117924616224398,8.282828282828282,Distraccion alta,3.1660056657223787,86.29288637079007
3.979757685511314,3.770098016180856,4.189417354841773,8.484848484848484,Distraccion baja,3.1660056657223787,86.29288637079007
3.958334359771891,3.8347149276439074,4.081953791899875,8.484848484848484,Distraccion media,3.1660056657223787,86.29288637079007
3.936911034032468,3.751585617524279,4.122236450540656,8.484848484848484,Distraccion alta,3.1660056657223787,86.29288637079007
3.970307754737824,3.753589787641251,4.187025721834397,8.686868686868687,Distraccion baja,3.1660056657223787,86.29288637079007
3.952928374731075,3.825080432768714,4.080776316693436,8.686868686868687,Distraccion media,3.1660056657223787,86.29288637079007
3.935548994724326,3.744424460659664,4.126673528788988,8.686868686868687,Distraccion alta,3.1660056657223787,86.29288637079007
3.960857823964334,3.7370163129169347,4.184699335011733,8.88888888888889,Distraccion baja,3.1660056657223787,86.29288637079007
3.9475223896902594,3.815397845642005,4.0796469337385135,8.88888888888889,Distraccion media,3.1660056657223787,86.29288637079007
3.9341869554161844,3.7371491179000675,4.131224792932302,8.88888888888889,Distraccion alta,3.1660056657223787,86.29288637079007
3.9514078931908436,3.7203836274517386,4.182432158929949,9.09090909090909,Distraccion baja,3.1660056657223787,86.29288637079007
